split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,stress_level
support_gap_sweep,2,4,mode_diverse_diffusion,1,0,0,0.00213,0.21807,0.10858,0.01261,2.45386,0.44775,0.00466,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,4,diffusion_cem_hybrid,1,0,0,0.00000,0.20840,0.10477,0.00590,2.43762,0.44196,0.00798,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,4,chomp_like_optimizer,1,0,0,0.00000,0.19906,0.10352,0.00607,2.42600,0.43975,0.01001,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,4,cem_trajectory_optimizer,1,0,0,0.00395,0.20778,0.11068,0.01729,2.45746,0.44932,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,4,graph_search_planner,1,0,0,0.00113,0.21864,0.10916,0.00712,2.45185,0.44506,0.00486,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.21093,0.10711,0.00715,2.44301,0.44319,0.00607,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,energy_rerank_unguided,1,0,0,0.00121,0.26336,0.10115,0.01084,2.39209,0.43550,0.00596,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,energy_guided_diffusion,1,0,0,0.00478,0.24634,0.10062,0.07822,2.47554,0.66628,0.00957,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,strong_guided_diffusion,1,0,0,0.00382,0.26375,0.10141,0.01080,2.38646,0.43471,0.00593,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,support_projected_guidance,1,0,0,0.00284,0.26367,0.10063,0.00989,2.38718,0.43402,0.00591,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,mode_diverse_diffusion,1,0,0,0.00121,0.26457,0.09944,0.01396,2.39178,0.43528,0.00595,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,diffusion_cem_hybrid,1,0,0,0.00000,0.25520,0.09790,0.00575,2.37612,0.43046,0.00871,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,chomp_like_optimizer,1,0,0,0.00000,0.24570,0.09645,0.00557,2.36636,0.42857,0.01095,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,cem_trajectory_optimizer,1,0,0,0.00078,0.24775,0.10296,0.02933,2.39485,0.44734,0.01081,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,graph_search_planner,1,0,0,0.00008,0.26652,0.10081,0.00718,2.39127,0.43384,0.00598,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25923,0.09885,0.00614,2.38290,0.43179,0.00647,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,energy_rerank_unguided,1,0,0,0.00134,0.31543,0.10349,0.01514,2.38840,0.43690,0.00408,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,energy_guided_diffusion,0,1,1,0.00414,-0.08124,0.35283,0.29634,2.70157,2.67234,0.05003,1.00000,lower,upper,0.7917,0,0.2083,collision_shortcut_from_guidance,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,strong_guided_diffusion,1,0,0,0.00336,0.31453,0.10247,0.01365,2.38508,0.43612,0.00405,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,support_projected_guidance,1,0,0,0.00284,0.31574,0.10376,0.00949,2.38456,0.43349,0.00365,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,mode_diverse_diffusion,1,0,0,0.00134,0.31609,0.10402,0.01198,2.38895,0.43533,0.00393,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,diffusion_cem_hybrid,1,0,0,0.00000,0.30986,0.09932,0.00578,2.37520,0.43025,0.00645,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,chomp_like_optimizer,1,0,0,0.00000,0.30729,0.09830,0.00547,2.36872,0.42896,0.00956,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,cem_trajectory_optimizer,1,0,0,0.00737,0.31279,0.10514,0.01085,2.38667,0.43796,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,graph_search_planner,1,0,0,0.00050,0.32081,0.10319,0.00645,2.38909,0.43319,0.00433,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.31323,0.10179,0.00615,2.38108,0.43143,0.00444,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,energy_rerank_unguided,1,0,0,0.00043,0.22152,0.10191,0.01274,2.43121,0.44461,0.00467,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,energy_guided_diffusion,0,1,1,0.00384,-0.06187,0.25280,0.15556,2.71315,1.50510,0.06112,1.00000,lower,upper,0.7917,0,0.2083,collision_shortcut_from_guidance,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,strong_guided_diffusion,1,0,0,0.00323,0.21950,0.10145,0.01226,2.42619,0.44222,0.00447,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,support_projected_guidance,1,0,0,0.00282,0.21947,0.10099,0.01029,2.42661,0.44137,0.00454,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,mode_diverse_diffusion,1,0,0,0.00044,0.22066,0.10330,0.01217,2.43063,0.44232,0.00448,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,diffusion_cem_hybrid,1,0,0,0.00000,0.21283,0.10166,0.00606,2.41402,0.43763,0.00789,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,chomp_like_optimizer,1,0,0,0.00000,0.20459,0.09901,0.00571,2.40406,0.43566,0.01106,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,cem_trajectory_optimizer,1,0,0,0.00156,0.20333,0.10445,0.02292,2.44587,0.45697,0.01048,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,graph_search_planner,1,0,0,0.00048,0.22330,0.10375,0.00805,2.42899,0.44090,0.00519,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,2,7,support_aware_energy_bridge_v5,1,0,0,0.00000,0.21937,0.10197,0.00664,2.42081,0.43898,0.00753,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,energy_rerank_unguided,0,1,0,0.00014,-0.29351,0.10457,0.01308,2.44666,7.34821,0.00427,1.00000,lower,upper,0.7917,0,0.2083,collision_shortcut_from_guidance,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,energy_guided_diffusion,1,0,0,0.00335,0.24095,0.09918,0.07052,2.44530,0.59322,0.00823,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,strong_guided_diffusion,1,0,0,0.00311,0.25513,0.09971,0.01369,2.38733,0.43748,0.00537,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,support_projected_guidance,1,0,0,0.00287,0.25369,0.09958,0.01085,2.38655,0.43370,0.00526,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,mode_diverse_diffusion,1,0,0,0.00156,0.25527,0.10192,0.01265,2.38917,0.43519,0.00531,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,diffusion_cem_hybrid,1,0,0,0.00000,0.24834,0.09577,0.00626,2.37508,0.43031,0.00744,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,chomp_like_optimizer,1,0,0,0.00000,0.23303,0.09529,0.00552,2.36374,0.42811,0.01087,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,cem_trajectory_optimizer,1,0,0,0.00046,0.25227,0.10017,0.01538,2.39797,0.43940,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,graph_search_planner,1,0,0,0.00096,0.25493,0.09944,0.00701,2.39174,0.43378,0.00492,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,0,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25141,0.09770,0.00650,2.38240,0.43173,0.00556,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,energy_rerank_unguided,1,0,0,0.00137,0.33289,0.10014,0.01270,2.38025,0.43311,0.00509,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,energy_guided_diffusion,1,0,0,0.00395,0.32193,0.09970,0.05915,2.40024,0.52580,0.00688,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,strong_guided_diffusion,1,0,0,0.00350,0.33205,0.09896,0.01196,2.37486,0.43283,0.00492,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,support_projected_guidance,1,0,0,0.00312,0.33222,0.09876,0.01054,2.37610,0.43221,0.00505,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,mode_diverse_diffusion,1,0,0,0.00137,0.33322,0.09917,0.00991,2.37968,0.43258,0.00495,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,diffusion_cem_hybrid,1,0,0,0.00000,0.31925,0.09729,0.00661,2.36338,0.42812,0.00712,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,chomp_like_optimizer,1,0,0,0.00000,0.31282,0.09556,0.00560,2.35311,0.42610,0.01094,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,cem_trajectory_optimizer,1,0,0,0.00179,0.31850,0.09913,0.01533,2.38377,0.43599,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,graph_search_planner,1,0,0,0.00042,0.33482,0.09989,0.00722,2.37953,0.43140,0.00535,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,1,support_aware_energy_bridge_v5,1,0,0,0.00000,0.32501,0.09812,0.00638,2.37368,0.43011,0.00541,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,energy_rerank_unguided,1,0,0,0.00077,0.30484,0.10164,0.01134,2.38409,0.43389,0.00544,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,energy_guided_diffusion,1,0,0,0.00552,0.30377,0.10246,0.05044,2.39166,0.51098,0.00691,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,strong_guided_diffusion,0,1,1,0.00321,-0.00481,0.20500,0.14973,2.90221,0.99475,0.09091,1.00000,lower,upper,0.7917,0,0.2083,collision_shortcut_from_guidance,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,support_projected_guidance,1,0,0,0.00353,0.30446,0.10139,0.00948,2.37896,0.43255,0.00531,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,mode_diverse_diffusion,1,0,0,0.00077,0.30603,0.10051,0.01411,2.38450,0.43424,0.00551,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,diffusion_cem_hybrid,1,0,0,0.00000,0.29776,0.09901,0.00555,2.37016,0.42934,0.00664,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,chomp_like_optimizer,1,0,0,0.00000,0.28603,0.09693,0.00535,2.35687,0.42678,0.01143,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,cem_trajectory_optimizer,1,0,0,0.00399,0.31168,0.10130,0.01726,2.39126,0.44120,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,graph_search_planner,1,0,0,0.00183,0.30792,0.10204,0.00818,2.38662,0.43291,0.00543,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,2,support_aware_energy_bridge_v5,1,0,0,0.00000,0.30217,0.10057,0.00796,2.37442,0.43038,0.00546,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,energy_rerank_unguided,1,0,0,0.00136,0.24779,0.10092,0.01149,2.42459,0.44259,0.00515,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,energy_guided_diffusion,1,0,0,0.00419,0.24665,0.10201,0.04617,2.43338,0.50692,0.00679,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,strong_guided_diffusion,1,0,0,0.00309,0.24915,0.10157,0.00946,2.42154,0.44071,0.00516,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,support_projected_guidance,1,0,0,0.00323,0.24738,0.10207,0.00882,2.42095,0.44022,0.00514,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,mode_diverse_diffusion,1,0,0,0.00251,0.23145,0.10255,0.01758,2.42719,0.45033,0.00954,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,diffusion_cem_hybrid,1,0,0,0.00000,0.24152,0.09961,0.00618,2.41119,0.43704,0.00678,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,chomp_like_optimizer,1,0,0,0.00000,0.23417,0.09832,0.00566,2.40257,0.43537,0.00837,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,cem_trajectory_optimizer,1,0,0,0.00566,0.25135,0.10465,0.01342,2.42762,0.44525,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,graph_search_planner,1,0,0,0.00093,0.24962,0.10259,0.00826,2.42492,0.44018,0.00561,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,3,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24374,0.10021,0.00721,2.41620,0.43813,0.00548,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,energy_rerank_unguided,1,0,0,0.00113,0.25368,0.10532,0.01222,2.43823,0.44519,0.00506,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,energy_guided_diffusion,1,0,0,0.00495,0.24949,0.10665,0.06874,2.46185,0.57449,0.00766,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,strong_guided_diffusion,1,0,0,0.00305,0.25444,0.10211,0.02121,2.43843,0.44919,0.00524,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,support_projected_guidance,1,0,0,0.00285,0.25652,0.10318,0.00922,2.43535,0.44279,0.00508,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,mode_diverse_diffusion,1,0,0,0.00113,0.25550,0.10534,0.01276,2.43816,0.44484,0.00518,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,diffusion_cem_hybrid,1,0,0,0.00000,0.24705,0.10138,0.00616,2.42325,0.43932,0.00783,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,chomp_like_optimizer,1,0,0,0.00000,0.23428,0.09924,0.00601,2.41067,0.43691,0.01164,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,cem_trajectory_optimizer,1,0,0,0.00479,0.26678,0.10283,0.01255,2.43978,0.44603,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,graph_search_planner,1,0,0,0.00197,0.25586,0.10545,0.00741,2.43662,0.44233,0.00557,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,4,support_aware_energy_bridge_v5,1,0,0,0.00000,0.25222,0.10349,0.00660,2.43075,0.44087,0.00641,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,energy_rerank_unguided,0,1,0,0.00047,-0.26320,0.10126,0.01072,2.40751,6.53122,0.00480,1.00000,lower,upper,0.7917,0,0.2083,collision_shortcut_from_guidance,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,energy_guided_diffusion,1,0,0,0.00321,0.23890,0.10581,0.04526,2.44017,0.50831,0.00700,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,strong_guided_diffusion,1,0,0,0.00351,0.24703,0.10117,0.01192,2.42177,0.44145,0.00587,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,support_projected_guidance,1,0,0,0.00308,0.24580,0.10155,0.00844,2.42198,0.43995,0.00580,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,mode_diverse_diffusion,1,0,0,0.00125,0.24832,0.10495,0.01105,2.42727,0.44232,0.00567,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,diffusion_cem_hybrid,1,0,0,0.00000,0.24001,0.09908,0.00591,2.41166,0.43714,0.00635,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,chomp_like_optimizer,1,0,0,0.00000,0.23163,0.09807,0.00595,2.39975,0.43486,0.01016,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,cem_trajectory_optimizer,1,0,0,0.00306,0.24523,0.10128,0.01963,2.42166,0.44874,0.00990,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,graph_search_planner,1,0,0,0.00122,0.25198,0.10410,0.00735,2.42883,0.44073,0.00606,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,5,support_aware_energy_bridge_v5,1,0,0,0.00000,0.24255,0.10072,0.00632,2.41740,0.43836,0.00516,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,energy_rerank_unguided,1,0,0,0.00184,0.23656,0.10340,0.01413,2.40542,0.43853,0.00636,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,energy_guided_diffusion,1,0,0,0.00421,0.22658,0.10388,0.06091,2.45060,0.56939,0.00828,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,strong_guided_diffusion,1,0,0,0.00293,0.23770,0.10346,0.01182,2.39992,0.43848,0.00632,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,support_projected_guidance,1,0,0,0.00265,0.23883,0.10395,0.00829,2.40103,0.43639,0.00626,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,mode_diverse_diffusion,1,0,0,0.00183,0.23812,0.10455,0.01068,2.40534,0.43769,0.00621,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,diffusion_cem_hybrid,1,0,0,0.00000,0.22863,0.10020,0.00587,2.38757,0.43270,0.00830,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,chomp_like_optimizer,1,0,0,0.00000,0.22646,0.09768,0.00556,2.38191,0.43144,0.01056,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,cem_trajectory_optimizer,1,0,0,0.00309,0.24453,0.10314,0.01804,2.41823,0.44399,0.00000,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,graph_search_planner,1,0,0,0.00071,0.24049,0.10365,0.00708,2.40313,0.43583,0.00626,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,6,support_aware_energy_bridge_v5,1,0,0,0.00000,0.23437,0.10110,0.00692,2.39380,0.43398,0.00756,0.00000,upper,upper,0.2083,0,0.2083,success,support frequency sweep upper=0.21,0.60
support_gap_sweep,3,7,energy_rerank_unguided,0,1,0,0.00035,-0.26098,0.10140,0.01005,2.39009,7.40126,0.00448,1.00000,lower,upper,0.7917,0,0.2083,collision_shortcut_from_guidance,support frequency sweep upper=0.21,0.60
