split,seed,task_id,method,success,collision,dynamic_violation,goal_error,min_clearance,max_speed,max_accel,path_length,task_energy,support_distance,risk_proxy,mode,target_mode,mode_frequency_in_prior,mode_escape,target_support_frequency,failure_label,description,ablation
rare_mode_recovery,1,1,no_prior_score,1,0,0,0.00000,0.21112,0.10260,0.00654,2.44631,0.44366,0.00858,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,1,rerank_only,1,0,0,0.00316,0.21393,0.10903,0.01539,2.46160,0.45058,0.00424,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,1,sample_count_only,1,0,0,0.00316,0.21347,0.11216,0.01590,2.46263,0.45221,0.00431,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,1,optimizer_handoff,1,0,0,0.00000,0.21090,0.10283,0.00604,2.44300,0.44304,0.00859,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,2,support_aware_v5_full,1,0,0,0.00000,0.21341,0.10451,0.00685,2.43623,0.44190,0.00686,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,2,no_bridge_proposals,0,0,1,0.00222,0.01759,0.20500,0.11976,2.77562,0.81889,0.07127,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,2,no_support_awareness,1,0,0,0.00071,0.22199,0.10591,0.00959,2.44525,0.44455,0.00685,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,2,no_safety_projection,0,1,1,0.00309,-0.03862,0.23478,0.13530,2.66292,1.07597,0.05920,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,2,no_mode_diversity,0,0,1,0.00151,0.01757,0.20500,0.11978,2.77529,0.82239,0.07130,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,2,no_energy_gradient,1,0,0,0.00069,0.22121,0.10587,0.00808,2.44318,0.44353,0.00634,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,2,no_prior_score,1,0,0,0.00000,0.18955,0.10308,0.00734,2.41502,0.43798,0.01342,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,2,rerank_only,0,1,0,0.00040,-0.26942,0.10323,0.01174,2.40172,7.25731,0.00530,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,2,sample_count_only,1,0,0,0.00202,0.21001,0.10504,0.02060,2.44511,0.44802,0.00489,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,2,optimizer_handoff,1,0,0,0.00000,0.20725,0.10354,0.00636,2.42429,0.43959,0.01107,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,3,support_aware_v5_full,1,0,0,0.00000,0.20837,0.10189,0.00684,2.43728,0.44209,0.00857,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,3,no_bridge_proposals,1,0,0,0.00323,0.21036,0.10311,0.01103,2.44899,0.44642,0.00546,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,3,no_support_awareness,1,0,0,0.00043,0.21781,0.10505,0.01015,2.45276,0.44596,0.00714,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,3,no_safety_projection,0,1,1,0.00340,-0.03007,0.22494,0.14985,2.65087,0.98658,0.05872,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,3,no_mode_diversity,0,0,1,0.00204,0.01800,0.20500,0.12349,2.73992,0.76354,0.07000,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,3,no_energy_gradient,1,0,0,0.00081,0.21312,0.10475,0.00734,2.44803,0.44429,0.00673,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,3,no_prior_score,1,0,0,0.00000,0.20119,0.10026,0.00653,2.42945,0.44048,0.01024,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,3,rerank_only,0,1,0,0.00054,-0.25450,0.10206,0.01156,2.39211,6.50732,0.00584,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,3,sample_count_only,0,0,1,0.00054,0.01744,0.20500,0.12392,2.74725,0.82974,0.06948,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,3,optimizer_handoff,1,0,0,0.00000,0.20188,0.10062,0.00623,2.42907,0.44044,0.01093,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,4,support_aware_v5_full,1,0,0,0.00000,0.25558,0.09840,0.00617,2.38803,0.43280,0.00692,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,4,no_bridge_proposals,0,0,1,0.00154,0.01255,0.20500,0.13472,2.88957,0.96801,0.08394,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,4,no_support_awareness,1,0,0,0.00102,0.25149,0.09963,0.00973,2.39217,0.43443,0.00750,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,4,no_safety_projection,0,1,1,0.00328,-0.06209,0.34628,0.29294,2.72540,2.24785,0.05887,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,4,no_mode_diversity,0,0,1,0.00208,0.01121,0.20500,0.12981,2.89034,0.95218,0.08253,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,4,no_energy_gradient,1,0,0,0.00065,0.26005,0.10016,0.00707,2.39361,0.43417,0.00661,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,4,no_prior_score,1,0,0,0.00000,0.24997,0.09629,0.00609,2.37593,0.43039,0.00904,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,4,rerank_only,0,1,0,0.00046,-0.29753,0.10610,0.01124,2.44219,7.33088,0.00433,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,4,sample_count_only,1,0,0,0.00220,0.26770,0.10119,0.01749,2.39591,0.44050,0.00450,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,4,optimizer_handoff,1,0,0,0.00000,0.25516,0.09656,0.00579,2.38271,0.43170,0.00732,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,5,support_aware_v5_full,1,0,0,0.00000,0.23050,0.09861,0.00634,2.39462,0.43403,0.00866,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,5,no_bridge_proposals,0,0,1,0.00161,0.01348,0.20500,0.14175,2.90067,0.96571,0.08662,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,5,no_support_awareness,1,0,0,0.00215,0.23176,0.10165,0.00957,2.39950,0.43616,0.00757,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,5,no_safety_projection,0,1,1,0.00299,-0.07857,0.33121,0.27443,2.68367,2.23936,0.05972,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,5,no_mode_diversity,1,0,0,0.00273,0.23749,0.10023,0.01174,2.40778,0.43870,0.00361,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,5,no_energy_gradient,1,0,0,0.00039,0.23649,0.10104,0.00725,2.40109,0.43548,0.00713,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,5,no_prior_score,1,0,0,0.00000,0.21902,0.09689,0.00580,2.38110,0.43142,0.01271,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,5,rerank_only,1,0,0,0.00455,0.23709,0.10041,0.01529,2.41199,0.44222,0.00365,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,5,sample_count_only,0,0,1,0.00050,0.01204,0.20500,0.12920,2.90692,0.95918,0.08575,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,5,optimizer_handoff,1,0,0,0.00000,0.22746,0.09717,0.00561,2.38689,0.43247,0.01183,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,6,support_aware_v5_full,1,0,0,0.00000,0.27874,0.09918,0.00809,2.37957,0.43142,0.00679,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,6,no_bridge_proposals,1,0,0,0.00269,0.28036,0.10135,0.01274,2.38965,0.43580,0.00563,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,6,no_support_awareness,1,0,0,0.00180,0.28550,0.10165,0.01082,2.39290,0.43516,0.00725,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,6,no_safety_projection,0,1,1,0.00282,-0.07202,0.35379,0.32299,2.70205,2.52400,0.05772,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,6,no_mode_diversity,0,0,1,0.00173,0.00417,0.20500,0.13730,2.90589,0.95497,0.09216,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,6,no_energy_gradient,1,0,0,0.00022,0.28527,0.10158,0.00683,2.38911,0.43323,0.00694,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,6,no_prior_score,1,0,0,0.00000,0.27217,0.09847,0.00593,2.37223,0.42973,0.01084,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,6,rerank_only,0,1,0,0.00017,-0.29468,0.10825,0.01219,2.45740,6.83486,0.00425,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,6,sample_count_only,0,0,1,0.00035,0.00276,0.20500,0.13865,2.90840,0.97489,0.09657,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,6,optimizer_handoff,1,0,0,0.00000,0.26785,0.09864,0.00561,2.37138,0.42963,0.01024,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,7,support_aware_v5_full,1,0,0,0.00000,0.28468,0.10276,0.00694,2.39060,0.43327,0.00685,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,7,no_bridge_proposals,0,0,1,0.00158,0.01071,0.20500,0.15093,2.89790,1.01191,0.08302,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,7,no_support_awareness,1,0,0,0.00153,0.29174,0.10408,0.00964,2.39720,0.43535,0.00642,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,7,no_safety_projection,0,1,1,0.00342,-0.06569,0.34045,0.29278,2.63314,2.23418,0.05677,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,7,no_mode_diversity,1,0,0,0.00293,0.28707,0.10342,0.01271,2.40202,0.43705,0.00537,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,7,no_energy_gradient,1,0,0,0.00035,0.29537,0.10456,0.00731,2.39915,0.43513,0.00616,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,7,no_prior_score,1,0,0,0.00000,0.27731,0.09909,0.00668,2.37806,0.43075,0.01317,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,7,rerank_only,0,1,0,0.00110,-0.28327,0.10900,0.01482,2.45763,6.37140,0.00448,1.00000,lower,upper,0.9583,0,0.0417,collision_or_blocked_prior_mode,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,7,sample_count_only,1,0,0,0.00216,0.28515,0.10359,0.01293,2.40890,0.44032,0.00537,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,7,optimizer_handoff,1,0,0,0.00000,0.28918,0.10105,0.00638,2.38760,0.43255,0.00768,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,8,support_aware_v5_full,1,0,0,0.00000,0.25508,0.10526,0.00737,2.45289,0.44513,0.00709,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,8,no_bridge_proposals,0,0,1,0.00196,0.01795,0.20500,0.12091,2.71932,0.77284,0.06815,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,8,no_support_awareness,1,0,0,0.00100,0.25722,0.10684,0.01116,2.46372,0.44840,0.00740,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,8,no_safety_projection,0,1,1,0.00426,-0.02753,0.21254,0.13437,2.63784,0.92045,0.05909,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,8,no_mode_diversity,0,0,1,0.00200,0.01796,0.20500,0.12090,2.71879,0.77251,0.06831,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,8,no_energy_gradient,1,0,0,0.00092,0.26055,0.10846,0.00698,2.46114,0.44676,0.00561,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,8,no_prior_score,1,0,0,0.00000,0.24466,0.10453,0.00663,2.44007,0.44259,0.01198,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,8,rerank_only,1,0,0,0.00324,0.26443,0.11063,0.01860,2.46858,0.45361,0.00465,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,8,sample_count_only,0,0,1,0.00020,0.01796,0.20500,0.12090,2.72999,0.79621,0.06831,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,8,optimizer_handoff,1,0,0,0.00000,0.24784,0.10446,0.00670,2.44439,0.44335,0.00840,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
rare_mode_recovery,1,9,support_aware_v5_full,1,0,0,0.00000,0.23075,0.10390,0.00752,2.44148,0.44309,0.00584,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,support_aware_v5_full
rare_mode_recovery,1,9,no_bridge_proposals,0,0,1,0.00217,0.01793,0.20500,0.12543,2.71439,0.78894,0.06630,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_bridge_proposals
rare_mode_recovery,1,9,no_support_awareness,1,0,0,0.00260,0.23113,0.10599,0.00840,2.44721,0.44476,0.00696,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_support_awareness
rare_mode_recovery,1,9,no_safety_projection,0,1,1,0.00341,-0.02653,0.22051,0.12954,2.63469,0.93452,0.05726,1.00000,lower,upper,0.9583,0,0.0417,collision_shortcut_from_guidance,rare safe upper mode with common lower mode blocked,no_safety_projection
rare_mode_recovery,1,9,no_mode_diversity,0,0,1,0.00220,0.01793,0.20500,0.12544,2.71346,0.78598,0.06626,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,no_mode_diversity
rare_mode_recovery,1,9,no_energy_gradient,1,0,0,0.00038,0.23944,0.10622,0.00684,2.45245,0.44517,0.00543,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_energy_gradient
rare_mode_recovery,1,9,no_prior_score,1,0,0,0.00000,0.22517,0.10156,0.00603,2.43136,0.44084,0.01011,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,no_prior_score
rare_mode_recovery,1,9,rerank_only,1,0,0,0.00061,0.23698,0.10865,0.01568,2.45130,0.44959,0.00455,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,rerank_only
rare_mode_recovery,1,9,sample_count_only,0,0,1,0.00118,0.01800,0.20500,0.14130,2.72548,0.78179,0.07296,1.00000,lower,upper,0.9583,0,0.0417,dynamic_violation,rare safe upper mode with common lower mode blocked,sample_count_only
rare_mode_recovery,1,9,optimizer_handoff,1,0,0,0.00000,0.22649,0.10195,0.00680,2.43845,0.44218,0.00898,0.00000,upper,upper,0.0417,1,0.0417,success,rare safe upper mode with common lower mode blocked,optimizer_handoff
